Data,Intensidade_Media,Direcao_Media,Temperatura_Media,Eólica,mes,dia_da_semana,vento_sin,vento_cos,Intensidade_Media_norm,Temperatura_Media_norm,Intensidade_Media_lag1,Temperatura_Media_lag1,Eólica_lag1
2017-08-03,2.8582951464023454,313.1241160422434,28.861947174236793,139760.0,8,Thursday,-0.7298746190547583,0.683581041618089,0.6063260285062839,1.01311870664606,2.582468293489113,26.34528050757012,88761.5
2017-08-04,3.01651648738527,320.3731804189322,30.450836063125678,109823.5,8,Friday,-0.6377845894420046,0.770214786582479,0.7630168448948376,1.195180937033872,2.8582951464023454,28.861947174236793,139760.0
2017-08-05,3.4649354314464857,314.75025637818965,28.77861384090346,146731.8,8,Saturday,-0.7101822254012372,0.704017902275323,1.2070980920423244,1.003569988269077,3.01651648738527,30.450836063125678,109823.5
2017-08-06,2.233261424629859,327.85238089674465,27.86194717423679,136061.1,8,Sunday,-0.5321024475243697,0.8466799781136762,-0.012661546282861086,0.8985340861222615,3.4649354314464857,28.77861384090346,146731.8
2017-08-07,3.1452740570655906,302.16594838,25.450836063125685,136936.8,8,Monday,-0.8465097119046968,0.5323732784907853,0.890528902270162,0.6222578344148827,2.233261424629859,27.86194717423679,136061.1
2017-08-08,4.000576269545664,326.5664589022984,24.311947174236792,205672.5,8,Tuesday,-0.5509693678343559,0.8345254673814396,1.7375575085243715,0.4917586832627789,3.1452740570655906,25.450836063125685,136936.8
2017-08-09,3.8818761873425918,340.12726669254096,24.289724952014566,248032.69999999998,8,Wednesday,-0.33993203462116706,0.9404500049648113,1.6200056493994068,0.48921235836224963,4.000576269545664,24.311947174236792,205672.5
2017-08-10,2.7551869141510115,19.321094202281728,26.211947174236787,175715.8,8,Thursday,0.3308618431624557,0.943679204358739,0.5042151944843066,0.7094694622579946,3.8818761873425918,24.289724952014566,248032.69999999998
2017-08-11,2.1412317413366275,16.683853859706964,28.78416939645901,89498.4,8,Friday,0.2870905908941299,0.9579034359579568,-0.1038009976211777,1.0042065694942084,2.7551869141510115,26.211947174236787,175715.8
2017-08-12,1.9326818479515686,0.7719013847295187,30.211947174236784,65649.7,8,Saturday,0.013471813131618599,0.9999092510077836,-0.3103335225589943,1.1678079443531861,2.1412317413366275,28.78416939645901,89498.4
2017-08-13,1.1558593266091604,302.10770901632554,29.361947174236793,49385.5,8,Sunday,-0.8470504152489157,0.5315125530282794,-1.07964159631178,1.070411016907959,1.9326818479515686,30.211947174236784,65649.7
2017-08-14,2.278382079224908,284.3658770527207,27.700836063125678,64580.2,8,Monday,-0.9687310985441853,0.24811299585748436,0.03202264208618566,0.8800732305934273,1.1558593266091604,29.361947174236793,49385.5
2017-08-15,2.956630194601536,307.25266993184033,26.76194717423679,137689.2,8,Tuesday,-0.7959737955144461,0.6053310803637351,0.7037098509806604,0.772491003546084,2.278382079224908,27.700836063125678,64580.2
2017-08-16,3.1155778298939354,320.05744626378646,27.489724952014562,136715.4,8,Wednesday,-0.642019230313465,0.766688533830855,0.8611199360063205,0.8558831440384028,2.956630194601536,26.76194717423679,137689.2
2017-08-17,2.9894411882103658,322.69743206785506,34.07944990402913,117545.3,8,Thursday,-0.6060240518803056,0.7954463203400822,0.7362034535702251,1.6109642770211956,3.1155778298939354,27.489724952014562,136715.4
2017-08-18,3.3346279556401344,322.7048792596637,28.79528050757012,163048.0,8,Friday,-0.6059206562260074,0.7955250834251831,1.0780511212684363,1.0054797319444726,2.9894411882103658,34.07944990402913,117545.3
